client_id,portfolio_name,investment_goal,initial_investment,creation_date
7391,Retirement Portfolio,Retirement,4804269.53,2022-09-07
6229,Dividend Income,Retirement,4503563.26,2023-10-11
6387,Long Term Growth,Tax Saving,3132163.85,2024-10-08
6387,Aggressive Growth,Income,3332027.17,2023-07-18
4554,Education Fund,Capital Appreciation,3575086.45,2023-05-29
4554,Global Equity,Tax Saving,2047193.13,2021-05-06
4554,Retirement Portfolio,Retirement,4913890.72,2026-01-24
4554,Education Fund,Capital Appreciation,4263050.15,2025-02-23
7343,Wealth Creation,Education,2368939.65,2025-03-23
7343,Emergency Fund,Retirement,1650480.65,2023-03-06
7343,Education Fund,Tax Saving,3662617.28,2024-11-01
7343,Balanced Portfolio,Wealth Creation,3569739.37,2024-07-03
5555,Aggressive Growth,Wealth Creation,802131.96,2022-02-16
5555,Tax Saving,Capital Appreciation,1559171.67,2024-12-28
5555,Education Fund,Income,2623819.02,2025-04-19
7419,Education Fund,Retirement,3189620.92,2019-02-10
7419,Tax Saving,Capital Appreciation,4459663.09,2019-06-10
7419,Wealth Creation,Capital Appreciation,951051.49,2019-02-20
5362,Global Equity,Capital Appreciation,4509251.4,2025-12-19
3381,Aggressive Growth,Income,2636416.45,2023-08-09
3381,Wealth Creation,Capital Appreciation,1213214.73,2024-01-16
7777,Global Equity,Wealth Creation,2498927.32,2023-05-27
7777,Tax Saving,Wealth Creation,4769867.01,2022-09-14
7777,Dividend Income,Capital Appreciation,4530488.13,2024-09-02
7777,Dividend Income,Tax Saving,2266227.73,2023-11-30
3886,Long Term Growth,Wealth Creation,139319.15,2024-01-19
3555,Wealth Creation,Retirement,87379.56,2021-06-20
3555,Global Equity,Education,2554619.37,2021-10-15
6905,Retirement Portfolio,Education,1461586.28,2021-04-18
3573,Long Term Growth,Wealth Creation,2519556.91,2019-12-22
3573,Tax Saving,Wealth Creation,2090595.34,2022-04-24
5476,Education Fund,Education,1762815.96,2024-06-02
5476,Tax Saving,Income,315974.17,2021-09-11
5476,Emergency Fund,Education,4449370.81,2020-04-15
6059,Aggressive Growth,Retirement,1509670.7,2019-10-11
6059,Retirement Portfolio,Education,2134356.27,2023-07-10
6410,Balanced Portfolio,Capital Appreciation,3273154.54,2026-02-17
6410,Retirement Portfolio,Income,1817400.41,2024-08-04
6410,Global Equity,Education,4875051.69,2024-12-02
4778,Education Fund,Capital Appreciation,4707248.93,2023-12-17
4778,Emergency Fund,Tax Saving,2945218.2,2021-03-24
4778,Long Term Growth,Income,2398997.92,2022-07-21
4778,Balanced Portfolio,Retirement,4598817.64,2023-03-29
7627,Aggressive Growth,Education,1468527.79,2022-05-27
6820,Aggressive Growth,Wealth Creation,2154061.2,2022-06-30
6820,Dividend Income,Retirement,1484639.88,2022-04-22
6820,Wealth Creation,Tax Saving,1451716.09,2021-03-22
6820,Global Equity,Education,2228564.36,2018-11-02
7696,Global Equity,Retirement,4462508.94,2023-10-16
5617,Aggressive Growth,Income,3164444.15,2025-05-16
5617,Balanced Portfolio,Retirement,1157303.12,2022-06-25
3721,Education Fund,Tax Saving,1688698.71,2025-01-22
3262,Long Term Growth,Education,1357894.02,2020-10-08
4211,Aggressive Growth,Tax Saving,3961842.05,2018-12-04
3498,Aggressive Growth,Education,4771910.47,2025-02-13
3498,Long Term Growth,Retirement,2033212.3,2021-08-28
7167,Global Equity,Capital Appreciation,1259634.58,2019-04-06
7167,Emergency Fund,Income,4276280.0,2024-05-30
7167,Emergency Fund,Wealth Creation,1631358.55,2025-07-26
5465,Education Fund,Retirement,4237550.1,2026-05-30
7404,Tax Saving,Tax Saving,4658333.09,2023-07-23
5680,Long Term Growth,Capital Appreciation,1702955.83,2023-12-31
5680,Tax Saving,Capital Appreciation,4789015.71,2022-08-13
7164,Education Fund,Wealth Creation,3050200.82,2023-05-20
7164,Education Fund,Capital Appreciation,2159492.71,2019-05-11
7164,Wealth Creation,Retirement,259379.1,2022-08-29
5516,Education Fund,Capital Appreciation,4616903.29,2026-02-16
5516,Wealth Creation,Income,2696538.07,2026-04-19
5516,Tax Saving,Tax Saving,1025464.93,2019-05-07
5516,Aggressive Growth,Retirement,2788710.97,2025-04-19
6305,Balanced Portfolio,Retirement,3342648.3,2024-01-18
6305,Emergency Fund,Income,55206.12,2025-10-13
6305,Aggressive Growth,Wealth Creation,1137604.55,2023-01-18
6305,Balanced Portfolio,Capital Appreciation,2953521.68,2021-04-19
7152,Global Equity,Education,1941778.46,2022-09-03
4014,Retirement Portfolio,Tax Saving,4064426.86,2019-09-28
4014,Long Term Growth,Capital Appreciation,1954090.49,2019-04-27
4504,Dividend Income,Retirement,740443.03,2019-10-20
5889,Emergency Fund,Tax Saving,4612805.91,2023-01-28
5254,Long Term Growth,Education,4294588.71,2024-05-29
5254,Dividend Income,Education,180628.52,2024-04-08
3580,Wealth Creation,Education,1255176.91,2021-04-06
3580,Wealth Creation,Capital Appreciation,4840231.6,2026-06-03
3580,Education Fund,Education,233437.7,2023-05-30
7022,Retirement Portfolio,Income,155858.57,2026-04-22
7022,Tax Saving,Retirement,1317892.54,2024-12-30
7022,Dividend Income,Wealth Creation,1512750.57,2026-01-21
7022,Tax Saving,Capital Appreciation,2755433.12,2021-06-12
7002,Emergency Fund,Tax Saving,574019.39,2024-05-21
7002,Emergency Fund,Tax Saving,4902887.83,2022-02-04
7002,Education Fund,Income,2081769.57,2025-10-13
6283,Global Equity,Tax Saving,1708165.1,2019-07-28
6761,Global Equity,Retirement,4577998.1,2022-01-31
6761,Global Equity,Education,4838634.56,2022-04-24
6761,Aggressive Growth,Education,4363650.28,2024-03-13
7720,Tax Saving,Tax Saving,2581786.87,2020-11-01
7720,Dividend Income,Income,3409843.16,2019-05-07
7720,Wealth Creation,Tax Saving,267250.51,2018-09-20
7520,Wealth Creation,Retirement,2727886.4,2020-12-18
4378,Tax Saving,Education,3641234.53,2018-09-29
4378,Dividend Income,Retirement,669044.33,2019-10-17
4378,Long Term Growth,Income,1624956.73,2023-01-04
4378,Retirement Portfolio,Tax Saving,2078477.43,2021-06-13
5446,Wealth Creation,Education,4478065.34,2026-03-25
5446,Tax Saving,Wealth Creation,2211300.11,2021-07-02
5446,Retirement Portfolio,Wealth Creation,2987306.3,2023-10-17
4410,Long Term Growth,Retirement,877310.07,2024-02-18
4410,Wealth Creation,Tax Saving,2630875.53,2019-10-03
4410,Tax Saving,Capital Appreciation,3543454.19,2020-09-02
4397,Tax Saving,Education,4747835.09,2019-06-28
4397,Retirement Portfolio,Retirement,3688917.9,2025-05-21
6504,Global Equity,Tax Saving,4594644.25,2021-08-02
6504,Tax Saving,Income,4476838.63,2019-09-17
6504,Retirement Portfolio,Retirement,2072649.5,2018-11-21
6504,Tax Saving,Income,3753088.14,2024-09-07
4864,Tax Saving,Income,3050343.07,2019-03-20
4864,Emergency Fund,Retirement,2559261.6,2020-05-06
6123,Balanced Portfolio,Tax Saving,2537443.97,2022-08-19
6123,Dividend Income,Income,4226575.75,2020-11-16
6123,Education Fund,Retirement,1511240.22,2023-07-29
6610,Balanced Portfolio,Wealth Creation,744178.64,2021-10-29
5502,Retirement Portfolio,Capital Appreciation,3367753.07,2019-05-08
5502,Emergency Fund,Capital Appreciation,635178.93,2018-10-03
5502,Tax Saving,Wealth Creation,2695081.51,2023-06-29
5502,Tax Saving,Tax Saving,1172504.84,2022-10-08
6252,Education Fund,Wealth Creation,2213720.91,2025-11-08
6252,Retirement Portfolio,Capital Appreciation,1993124.41,2023-02-12
6968,Balanced Portfolio,Retirement,748793.79,2019-11-11
6968,Global Equity,Retirement,4057234.76,2022-06-20
6968,Long Term Growth,Income,1412393.06,2025-01-09
2990,Retirement Portfolio,Capital Appreciation,3874875.91,2022-05-16
2990,Education Fund,Education,3249931.27,2020-10-14
2990,Education Fund,Education,4350540.45,2021-05-29
3270,Long Term Growth,Education,2238264.39,2018-07-29
5250,Balanced Portfolio,Wealth Creation,3144348.95,2025-05-31
5250,Aggressive Growth,Wealth Creation,3887197.29,2021-02-13
5613,Retirement Portfolio,Education,350094.88,2024-01-23
5613,Education Fund,Income,2207881.18,2019-08-08
5613,Aggressive Growth,Capital Appreciation,3307208.95,2025-10-22
3495,Education Fund,Income,1127022.03,2025-01-30
6873,Tax Saving,Tax Saving,2498355.84,2022-03-12
6873,Wealth Creation,Capital Appreciation,1704763.45,2022-09-01
6873,Global Equity,Wealth Creation,2013046.52,2021-03-23
6873,Retirement Portfolio,Education,121145.11,2025-01-06
3819,Long Term Growth,Income,4516797.49,2026-07-10
3819,Tax Saving,Tax Saving,2104567.3,2025-05-26
3819,Tax Saving,Tax Saving,966298.95,2021-11-10
3819,Emergency Fund,Income,178432.67,2022-07-12
3331,Retirement Portfolio,Wealth Creation,1175983.77,2022-06-16
6562,Education Fund,Tax Saving,2251471.23,2020-03-29
6562,Wealth Creation,Wealth Creation,3422653.74,2018-12-25
6562,Global Equity,Retirement,487281.53,2026-04-09
3409,Tax Saving,Retirement,3424956.45,2024-03-19
6487,Tax Saving,Income,1419757.97,2025-09-10
6487,Wealth Creation,Education,569328.27,2020-06-09
6487,Wealth Creation,Wealth Creation,3778275.77,2022-03-26
3004,Emergency Fund,Capital Appreciation,4719515.76,2025-12-06
3004,Wealth Creation,Education,3722651.5,2025-01-23
3004,Wealth Creation,Capital Appreciation,2158621.14,2019-02-17
3004,Tax Saving,Capital Appreciation,1171898.0,2018-11-11
7001,Emergency Fund,Capital Appreciation,4683687.59,2025-07-26
4273,Long Term Growth,Tax Saving,890596.18,2021-06-06
4273,Balanced Portfolio,Wealth Creation,259346.88,2023-05-14
4273,Emergency Fund,Education,4268656.48,2019-10-12
4273,Dividend Income,Education,4058798.79,2021-09-06
4198,Global Equity,Wealth Creation,1429793.4,2021-09-18
4198,Aggressive Growth,Income,1248815.27,2026-01-10
4198,Tax Saving,Income,2157207.89,2025-10-22
4198,Dividend Income,Tax Saving,3812212.68,2019-01-06
4636,Long Term Growth,Education,2483052.38,2020-08-20
6408,Emergency Fund,Wealth Creation,1925750.66,2022-12-17
6408,Tax Saving,Education,931107.1,2020-05-19
7792,Global Equity,Income,2329356.01,2019-07-12
7792,Long Term Growth,Tax Saving,2159916.23,2024-02-14
7792,Wealth Creation,Income,4718806.04,2022-08-10
3090,Dividend Income,Retirement,1249816.93,2018-11-07
4638,Dividend Income,Wealth Creation,1539495.43,2019-11-03
4638,Retirement Portfolio,Tax Saving,1526805.02,2019-02-12
7317,Tax Saving,Retirement,3381081.89,2020-03-09
6355,Emergency Fund,Capital Appreciation,843997.75,2019-06-21
3283,Global Equity,Income,1502484.33,2024-07-08
3283,Aggressive Growth,Wealth Creation,3099683.74,2020-09-01
3283,Dividend Income,Capital Appreciation,919981.89,2020-04-09
6022,Aggressive Growth,Retirement,4643822.82,2021-07-01
6022,Wealth Creation,Capital Appreciation,3154993.04,2023-10-08
6022,Aggressive Growth,Tax Saving,4090984.73,2019-09-22
6540,Wealth Creation,Tax Saving,2208045.21,2018-07-21
6540,Long Term Growth,Wealth Creation,2893436.83,2021-10-14
6540,Emergency Fund,Retirement,3862284.3,2020-11-29
5283,Long Term Growth,Retirement,2793575.0,2020-10-15
5283,Balanced Portfolio,Education,1102351.91,2022-05-29
5283,Wealth Creation,Wealth Creation,3274458.72,2023-10-13
3620,Tax Saving,Wealth Creation,188064.55,2021-02-07
3620,Aggressive Growth,Education,3928185.98,2022-01-11
3620,Balanced Portfolio,Retirement,687739.37,2024-12-10
3620,Global Equity,Wealth Creation,4948126.13,2022-08-17
5170,Aggressive Growth,Retirement,270840.05,2019-11-12
5170,Long Term Growth,Education,2884222.66,2022-06-07
5170,Dividend Income,Wealth Creation,2276605.71,2026-04-15
5381,Global Equity,Education,3410350.35,2024-02-14
5381,Education Fund,Income,2313821.94,2024-03-02
5381,Education Fund,Education,3509943.76,2020-01-14
5381,Global Equity,Wealth Creation,1034385.45,2025-10-06
3408,Tax Saving,Capital Appreciation,4937231.59,2024-02-17
3408,Wealth Creation,Tax Saving,397475.93,2024-03-12
3408,Tax Saving,Retirement,2446438.18,2023-02-01
5649,Education Fund,Retirement,877749.87,2023-02-23
5649,Tax Saving,Income,4715169.61,2025-05-11
5649,Global Equity,Wealth Creation,3503311.97,2024-01-04
3476,Tax Saving,Capital Appreciation,4556128.17,2023-09-24
3476,Long Term Growth,Retirement,4692465.39,2021-03-02
3476,Balanced Portfolio,Tax Saving,2982039.45,2021-03-11
3476,Wealth Creation,Tax Saving,71217.03,2022-05-31
7741,Global Equity,Wealth Creation,3246418.74,2023-07-02
7741,Long Term Growth,Wealth Creation,4218504.64,2026-04-10
7741,Wealth Creation,Capital Appreciation,1085307.83,2025-12-10
7761,Education Fund,Income,1519449.42,2019-08-03
7761,Global Equity,Education,1484677.04,2025-07-29
7761,Retirement Portfolio,Capital Appreciation,3978338.24,2022-11-09
6901,Education Fund,Education,3238558.72,2022-07-08
6901,Wealth Creation,Income,1048265.99,2020-04-16
6698,Tax Saving,Wealth Creation,3358395.89,2023-12-26
6698,Tax Saving,Tax Saving,449340.16,2020-09-25
6698,Aggressive Growth,Tax Saving,4793139.79,2023-01-06
4816,Retirement Portfolio,Retirement,257649.28,2022-08-22
4816,Tax Saving,Income,4781591.17,2023-08-10
4640,Global Equity,Retirement,3104262.85,2021-06-17
4640,Global Equity,Retirement,4939462.07,2021-02-21
4640,Tax Saving,Income,1448022.14,2022-10-09
4640,Balanced Portfolio,Wealth Creation,166320.59,2019-02-18
6984,Balanced Portfolio,Retirement,3117381.49,2020-10-24
5456,Global Equity,Capital Appreciation,1533521.3,2025-11-15
5456,Global Equity,Income,2976227.32,2021-12-07
6259,Education Fund,Retirement,1532341.13,2024-11-21
6259,Dividend Income,Capital Appreciation,600479.32,2022-05-07
6259,Retirement Portfolio,Retirement,4969690.28,2022-07-17
6654,Long Term Growth,Retirement,4625571.38,2022-09-12
6654,Long Term Growth,Wealth Creation,4686482.27,2025-09-05
6967,Education Fund,Education,4703077.32,2018-11-09
6967,Balanced Portfolio,Retirement,1005964.36,2018-11-30
6967,Education Fund,Retirement,3720631.28,2020-10-23
6967,Wealth Creation,Capital Appreciation,3596303.82,2025-04-19
4718,Balanced Portfolio,Income,4202204.24,2019-08-22
4718,Aggressive Growth,Capital Appreciation,150540.37,2024-12-16
7688,Emergency Fund,Tax Saving,633438.24,2023-07-07
7688,Global Equity,Income,4097819.75,2026-06-12
7688,Wealth Creation,Income,1075690.96,2023-04-18
7688,Retirement Portfolio,Capital Appreciation,4841896.7,2023-01-16
4725,Long Term Growth,Tax Saving,302544.11,2022-11-15
4725,Long Term Growth,Wealth Creation,2257332.53,2021-10-21
4725,Wealth Creation,Tax Saving,4872084.16,2025-10-17
4725,Dividend Income,Retirement,3861848.78,2018-12-15
3713,Tax Saving,Tax Saving,3262473.4,2020-12-29
3713,Education Fund,Capital Appreciation,783023.1,2023-05-18
3713,Long Term Growth,Wealth Creation,2905135.09,2021-10-30
3713,Tax Saving,Education,1821764.29,2020-07-16
6185,Aggressive Growth,Tax Saving,4840116.51,2018-09-18
6185,Tax Saving,Income,3369986.66,2023-01-21
6185,Tax Saving,Education,2346082.6,2023-11-11
6185,Tax Saving,Retirement,1800072.19,2020-11-22
5115,Long Term Growth,Tax Saving,2776485.77,2023-03-19
4323,Wealth Creation,Capital Appreciation,3009076.77,2021-03-12
4323,Retirement Portfolio,Tax Saving,1296839.66,2022-06-17
6382,Emergency Fund,Education,233326.49,2021-09-09
6447,Tax Saving,Wealth Creation,4448442.85,2019-12-01
6447,Tax Saving,Capital Appreciation,4624281.86,2022-05-24
6447,Tax Saving,Retirement,3794519.84,2018-08-18
6206,Dividend Income,Retirement,4447907.22,2021-02-17
4821,Emergency Fund,Capital Appreciation,3917099.44,2024-10-03
3261,Tax Saving,Capital Appreciation,3536290.5,2019-11-05
3261,Retirement Portfolio,Education,307284.26,2020-09-27
3261,Long Term Growth,Retirement,4692872.82,2025-08-12
7352,Emergency Fund,Education,2254672.38,2023-11-22
7352,Tax Saving,Education,945791.71,2024-07-16
7352,Retirement Portfolio,Capital Appreciation,733191.86,2025-05-24
7352,Education Fund,Capital Appreciation,3368811.59,2024-02-12
4316,Balanced Portfolio,Tax Saving,1994527.31,2023-06-04
5167,Balanced Portfolio,Tax Saving,4575108.77,2026-04-04
5167,Long Term Growth,Capital Appreciation,3641830.74,2019-12-12
5167,Balanced Portfolio,Education,1194179.12,2023-05-24
4544,Global Equity,Retirement,4791062.16,2020-03-27
4544,Education Fund,Income,1064171.0,2022-07-11
4544,Wealth Creation,Tax Saving,1736962.73,2025-06-06
4897,Education Fund,Education,674200.0,2023-11-07
4897,Aggressive Growth,Education,2533721.95,2020-08-11
4897,Balanced Portfolio,Income,1957759.56,2021-03-02
4897,Tax Saving,Retirement,4134488.1,2024-02-13
6296,Global Equity,Education,3647945.8,2020-12-01
6296,Balanced Portfolio,Retirement,2506221.93,2021-09-20
6296,Dividend Income,Wealth Creation,517595.63,2020-02-25
6296,Wealth Creation,Retirement,537713.6,2022-06-30
3042,Global Equity,Income,2967776.12,2023-06-15
3042,Tax Saving,Wealth Creation,3436710.72,2021-07-22
3042,Long Term Growth,Wealth Creation,418796.65,2024-09-21
4938,Wealth Creation,Capital Appreciation,3255982.71,2018-10-21
4938,Dividend Income,Education,826394.61,2024-11-30
4938,Education Fund,Wealth Creation,4319388.76,2024-12-18
4938,Retirement Portfolio,Education,4815807.7,2021-05-24
7130,Dividend Income,Retirement,2127775.06,2022-01-11
7130,Dividend Income,Education,3566058.08,2026-02-22
4813,Emergency Fund,Retirement,2407969.69,2020-09-30
4813,Balanced Portfolio,Capital Appreciation,2516098.7,2025-04-21
4813,Aggressive Growth,Wealth Creation,2718987.95,2025-03-05
2890,Global Equity,Retirement,1048314.14,2023-07-27
3078,Retirement Portfolio,Retirement,1157638.74,2026-02-10
3078,Global Equity,Wealth Creation,1873574.28,2020-03-06
3078,Aggressive Growth,Capital Appreciation,3764626.51,2019-07-07
7110,Long Term Growth,Retirement,402280.14,2025-01-10
7110,Global Equity,Retirement,1254687.23,2025-04-04
7110,Emergency Fund,Education,2215718.95,2020-01-17
7110,Emergency Fund,Tax Saving,4892548.64,2021-01-15
3069,Balanced Portfolio,Retirement,3960104.92,2023-07-09
3715,Education Fund,Tax Saving,4617023.96,2019-04-26
4989,Emergency Fund,Tax Saving,3646708.45,2026-05-01
5702,Dividend Income,Education,2319797.34,2025-01-03
5702,Wealth Creation,Income,3665515.06,2021-05-05
5702,Balanced Portfolio,Tax Saving,3038412.48,2021-01-31
5986,Tax Saving,Education,2227426.87,2019-03-15
5986,Aggressive Growth,Tax Saving,4029359.36,2023-04-12
5986,Education Fund,Education,4822241.99,2025-09-12
7545,Aggressive Growth,Education,1713803.83,2020-02-26
5472,Emergency Fund,Wealth Creation,2321565.17,2023-06-12
5369,Aggressive Growth,Capital Appreciation,2710351.75,2020-01-10
5369,Aggressive Growth,Capital Appreciation,69432.62,2023-11-21
5369,Tax Saving,Education,1132132.33,2019-03-21
3876,Education Fund,Wealth Creation,4648531.31,2024-09-18
3876,Aggressive Growth,Wealth Creation,1099648.08,2021-01-16
4458,Education Fund,Tax Saving,231372.06,2019-03-07
4458,Long Term Growth,Capital Appreciation,4110905.04,2019-06-24
4458,Retirement Portfolio,Capital Appreciation,3638782.28,2021-03-02
4458,Global Equity,Tax Saving,1236002.87,2026-05-28
6344,Tax Saving,Income,1159875.66,2024-06-09
6344,Wealth Creation,Wealth Creation,2542737.03,2019-12-16
6344,Retirement Portfolio,Retirement,4021499.05,2022-05-05
6344,Education Fund,Retirement,3603551.1,2025-10-15
6493,Dividend Income,Income,3248543.29,2022-02-10
5884,Emergency Fund,Retirement,4521313.59,2022-11-04
5884,Wealth Creation,Education,158470.79,2026-03-25
5884,Aggressive Growth,Education,4943809.52,2023-12-17
5831,Emergency Fund,Education,3079216.12,2019-09-20
